pangene	baseMean	log2FoldChange	lfcSE	pvalue	padj	Pangenome Class	COG	Description	Enzyme Class	KEGG Orthology	KEGG Pathway	KEGG Reaction	Resistance Product	Resistance	Metabolism
cluster_1037	503.38725633489895	1.3094688126643224	0.5990807194908842	0.011469507615890486	0.025064455901849903	dispensable	S	Metal-dependent hydrolase	Glutamyl-tRNA reductase[1.2.1.70]; Arylformamidase[3.5.1.9]	glutamyl-tRNA reductase[K02492]; arylformamidase[K07130]	Tryptophan metabolism[map00380]; Glyoxylate and dicarboxylate metabolism[map00630]; Porphyrin metabolism[map00860]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]	Formylanthranilate + H2O <=> Formate + Anthranilate[R00988]; L-Formylkynurenine + H2O <=> Formate + L-Kynurenine[R01959]; L-Glutamyl-tRNA(Glu) + NADPH + H+ <=> (S)-4-Amino-5-oxopentanoate + tRNA(Glu) + NADP+[R04109]; 5-Hydroxy-N-formylkynurenine + H2O <=> 5-Hydroxykynurenine + Formate[R04911]	-	-	-
cluster_1038	92.431597019315	-5.261041550186775e-4	0.40194473099814204	0.9988528585534158	0.9991666671800425	dispensable	S	MazG nucleotide pyrophosphohydrolase	3-phosphoshikimate 1-carboxyvinyltransferase[2.5.1.19]	3-phosphoshikimate 1-carboxyvinyltransferase[K00800]	Phenylalanine, tyrosine and tryptophan biosynthesis[map00400]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Biosynthesis of amino acids[map01230]	Phosphoenolpyruvate + Shikimate 3-phosphate <=> Orthophosphate + 5-O-(1-Carboxyvinyl)-3-phosphoshikimate[R03460]	-	-	-
cluster_1039	144.65827688370297	4.041526706854988	0.7367156867839617	1.8028490078540774e-10	1.3287664909739312e-9	dispensable	S	(GNAT) family	-	ElaA protein[K02348]	-	-	-	-	-
cluster_104	1769.6763485964282	0.9563377750902439	0.5675265916946151	0.05277892573725967	0.0916792687110937	core	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	Adenylosuccinate lyase[4.3.2.2]	adenylosuccinate lyase[K01756]	Purine metabolism[map00230]; Alanine, aspartate and glutamate metabolism[map00250]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	N6-(1,2-Dicarboxyethyl)-AMP <=> Fumarate + AMP[R01083]; 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole <=> Fumarate + 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide[R04559]	-	-	-
cluster_1040	982.3672389277161	0.3246183460811987	0.39033584851794345	0.36000613244328206	0.4581373004394125	dispensable	S	Belongs to the UPF0271 (lamB) family	-	5-oxoprolinase (ATP-hydrolysing) subunit A[K07160]	-	-	-	-	-
cluster_1041	182.80730165886214	1.6875570392562806	1.0068106655006046	0.01547175049290992	0.032260676862753884	dispensable	D	acetyltransferases and hydrolases with the alpha beta hydrolase fold	Triacylglycerol lipase[3.1.1.3]	triacylglycerol lipase[K01046]	Glycerolipid metabolism[map00561]; Metabolic pathways[map01100]	Triacylglycerol + H2O <=> 1,2-Diacyl-sn-glycerol + Fatty acid[R02250]; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid[R02687]	-	-	-
cluster_1042	403.50037431910573	-1.6570193191651124	0.3974234295409666	9.263597244717e-6	3.8860729416573024e-5	dispensable	J	Specifically methylates the cytosine at position 967 (m5C967) of 16S rRNA	16S rRNA (cytosine(967)-C(5))-methyltransferase[2.1.1.176]	16S rRNA (cytosine967-C5)-methyltransferase[K03500]	-	-	-	-	-
cluster_1043	541.4951455182525	-0.6347604278298397	0.37624504654138435	0.06725531215127831	0.11246896737902844	dispensable	P	ABC transporter	-	zinc transport system permease protein[K09816]	ABC transporters[map02010]	-	-	-	-
cluster_1044	140.82043668273585	-2.0075109005362597	0.4694759980858142	2.8217917283210525e-6	1.2853483351894466e-5	dispensable	S	Pentapeptide repeats (9 copies)	-	fluoroquinolone resistance protein[K18555]	-	-	-	-	-
cluster_1045	803.9292278418826	-1.2278743709603286	0.55949096696828	0.01261786890397824	0.02723703623970207	dispensable	E	Oligoendopeptidase F	-	-	-	-	-	-	-
cluster_1046	712.1616898349658	-2.513859872429121	1.0001115619716474	4.3710114814799443e-4	0.0013631048537739612	dispensable	S	Protein of unknown function (DUF4064)	-	-	-	-	-	-	-
cluster_1047	144.6664236648549	-1.2835994113685585	1.027906315775657	0.061920855629456456	0.10464756068162917	dispensable	C	Belongs to the NOS family. Bacterial NOS oxygenase subfamily	Nitric-oxide synthase (flavodoxin)[1.14.14.47]	nitric-oxide synthase, bacterial[K00491]	Arginine biosynthesis[map00220]; Arginine and proline metabolism[map00330]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	2 L-Arginine + 3 Reduced flavodoxin + 4 Oxygen <=> 2 L-Citrulline + 2 Nitric oxide + 3 Oxidized flavodoxin + 4 H2O[R11711]; 2 L-Arginine + 2 Reduced flavodoxin + 2 Oxygen <=> 2 N(omega)-Hydroxyarginine + 2 Oxidized flavodoxin + 2 H2O[R11712]; 2 N(omega)-Hydroxyarginine + Reduced flavodoxin + 2 Oxygen <=> 2 L-Citrulline + 2 Nitric oxide + Oxidized flavodoxin + 2 H2O[R11713]	-	-	-
cluster_1048	789.5603090718739	-1.1346174641948104	0.5534795055820925	0.019867515188531283	0.039910516315636343	dispensable	E	Belongs to the glutamate synthase family	Glutamate synthase (ferredoxin)[1.4.7.1]	glutamate synthase (ferredoxin)[K00284]	Glyoxylate and dicarboxylate metabolism[map00630]; Nitrogen metabolism[map00910]; Microbial metabolism in diverse environments[map01120]	2 L-Glutamate + 2 Oxidized ferredoxin <=> L-Glutamine + 2-Oxoglutarate + 2 Reduced ferredoxin + 2 H+[R00021]; L-Glutamate + 2 Oxidized ferredoxin + H2O <=> Ammonia + 2-Oxoglutarate + 2 Reduced ferredoxin + 2 H+[R10086]	-	-	-
cluster_1049	192.6237786956092	-0.5605797166184796	0.7684827091992246	0.3469477130300019	0.4448979131242553	dispensable	S	Protein of unknown function (DUF2648)	-	-	-	-	-	-	-
cluster_105	2476.4318953934744	0.27595577172160796	0.38485525570527235	0.43066621351496115	0.5296073321405063	core	O	Component of the thioredoxin-thioredoxin reductase system. Participates in various redox reactions through the reversible oxidation of its active center dithiol to a disulfide and catalyzes dithiol-disulfide exchange reactions (By similarity)	-	thioredoxin 1[K03671]	NOD-like receptor signaling pathway[map04621]	-	-	-	-
cluster_1050	394.1502870626176	-0.42135994093588075	0.46338843751213615	0.3085990343011802	0.4053545071018802	dispensable	S	Colicin V production protein	-	membrane protein required for colicin V production[K03558]	-	-	-	-	-
cluster_1051	915.2758920548526	-0.887199519363008	0.2871134471435859	0.0013955541568978825	0.003942719108751427	dispensable	S	Belongs to the UPF0398 family	-	-	-	-	-	-	-
cluster_10510	433.2465069562641	1.4934538604137946	0.4244985592398923	1.626911818758291e-4	5.446989727577706e-4	dispensable	C	Iron-containing alcohol dehydrogenase	Glycerol dehydrogenase[1.1.1.6]	glycerol dehydrogenase[K00005]	Glycerolipid metabolism[map00561]; Propanoate metabolism[map00640]; Metabolic pathways[map01100]	Glycerol + NAD+ <=> Glycerone + NADH + H+[R01034]; (S)-Lactaldehyde + NAD+ <=> Methylglyoxal + NADH + H+[R10715]; Propane-1,2-diol + NAD+ <=> Hydroxyacetone + NADH + H+[R10717]	-	-	-
cluster_1053	191.53140507024668	-0.14839860980354674	0.6437655591568108	0.7816863835236822	0.8324044967021419	dispensable	E	amidohydrolase	-	amidohydrolase[K01436]; N-acetylcysteine deacetylase[K21613]	-	-	-	-	-
cluster_1054	1625.634487987797	0.13792650713515264	0.23679827692270186	0.5272591733723355	0.620396603110686	dispensable	F	Cytidine monophosphokinase	Uridine/cytidine kinase[2.7.1.48]	uridine kinase[K00876]	Pyrimidine metabolism[map00240]; Drug metabolism - other enzymes[map00983]; Metabolic pathways[map01100]	ATP + Cytidine <=> ADP + CMP[R00513]; GTP + Cytidine <=> GDP + CMP[R00517]; ATP + Uridine <=> ADP + UMP[R00964]; GTP + Uridine <=> GDP + UMP[R00968]; 5-Fluorouridine + ATP <=> 5-Fluorouridine monophosphate + ADP[R08232]	-	-	-
cluster_1055	725.4517526320753	-0.7594763213627598	0.2570097207179711	0.0023346042381313546	0.006225611301683612	dispensable	J	Belongs to the phenylalanyl-tRNA synthetase beta subunit family. Type 1 subfamily	Phenylalanine--tRNA ligase[6.1.1.20]	phenylalanyl-tRNA synthetase beta chain[K01890]; tRNA-binding protein[K06878]	Aminoacyl-tRNA biosynthesis[map00970]	ATP + L-Phenylalanine + tRNA(Phe) <=> AMP + Diphosphate + L-Phenylalanyl-tRNA(Phe)[R03660]	-	-	-
cluster_1056	4437.25105604382	-0.3027461066698357	0.12893260670952814	0.014185246118073586	0.0300830149907677	dispensable	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	Methionine--tRNA ligase[6.1.1.10]; Phenylalanine--tRNA ligase[6.1.1.20]	methionyl-tRNA synthetase[K01874]; phenylalanyl-tRNA synthetase beta chain[K01890]; tRNA-binding protein[K06878]	Selenocompound metabolism[map00450]; Aminoacyl-tRNA biosynthesis[map00970]	ATP + L-Methionine + tRNA(Met) <=> AMP + Diphosphate + L-Methionyl-tRNA[R03659]; ATP + L-Phenylalanine + tRNA(Phe) <=> AMP + Diphosphate + L-Phenylalanyl-tRNA(Phe)[R03660]; ATP + L-Selenomethionine + tRNA(Met) <=> AMP + Diphosphate + Selenomethionyl-tRNA(Met)[R04773]	-	-	-
cluster_1057	53.935933282732854	0.4128463832954223	0.6270408344626252	0.4326506230189728	0.531056123243026	dispensable	J	Acetyltransferase (GNAT) domain	Diamine N-acetyltransferase[2.3.1.57]	diamine N-acetyltransferase[K00657]	Arginine and proline metabolism[map00330]; Metabolic pathways[map01100]	Acetyl-CoA + Putrescine <=> CoA + N-Acetylputrescine[R01154]	-	-	-
cluster_1058	20606.28906288815	-0.14972518244747315	0.29412755150950654	0.5809917454675726	0.6685499521390499	dispensable	O	Alkyl hydroperoxide reductase	-	NADH-dependent peroxiredoxin subunit F[K03387]	-	-	-	-	-
cluster_1059	1673.981629756501	-0.8472750290612084	0.5727490662330628	0.08735802165524724	0.14147911543759267	dispensable	M	Belongs to the BCCT transporter (TC 2.A.15) family	-	glycine betaine transporter[K05020]	-	-	-	-	-
cluster_106	1336.3176446144835	0.06029547132416394	0.17679728755718002	0.7103644008732631	0.771682105895759	core	O	FeS assembly ATPase SufC	-	Fe-S cluster assembly ATP-binding protein[K09013]	-	-	-	-	-
cluster_1060	10425.068207086719	1.6449982111709232	0.6673248479271281	0.0032550289134384994	0.008351339291207238	dispensable	O	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE	-	ATP-dependent Clp protease ATP-binding subunit ClpA[K03694]; ATP-dependent Clp protease ATP-binding subunit ClpB[K03695]; ATP-dependent Clp protease ATP-binding subunit ClpC[K03696]	Metabolic pathways[map01100]	-	-	-	-
cluster_1061	368.55607667079107	-0.5832008732996541	0.7469176995048764	0.3208694559925245	0.4184598280503683	dispensable	H	Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin	6,7-dimethyl-8-ribityllumazine synthase[2.5.1.78]	6,7-dimethyl-8-ribityllumazine synthase[K00794]	Riboflavin metabolism[map00740]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]	5-Amino-6-(1-D-ribitylamino)uracil + L-3,4-Dihydroxybutan-2-one 4-phosphate <=> 6,7-Dimethyl-8-(D-ribityl)lumazine + 2 H2O + Orthophosphate[R04457]	-	-	-
cluster_1062	8808.304454094801	0.21838950646026337	0.24510418971189088	0.3318902185163731	0.42908048827547335	dispensable	S	Protein conserved in bacteria	-	-	-	-	-	-	-
cluster_1063	395.618210326546	-1.5092770421857602	0.30694103350399754	3.4640008355556903e-7	1.7451548513305883e-6	dispensable	-	-	-	-	-	-	-	-	-
cluster_1064	370.521503670205	0.7320035532340078	0.38211682620991033	0.03867030749829638	0.06971972584149357	dispensable	K	Transcriptional regulator	-	GntR family transcriptional regulator[K03710]; GntR family transcriptional regulator[K07978]; GntR family transcriptional regulator[K07979]	-	-	-	-	-
cluster_1065	1188.2056884738997	-0.8357464466546949	0.2410371797167278	3.909008171895418e-4	0.001232222336257127	dispensable	E	Belongs to the peptidase M24B family	Xaa-Pro dipeptidase[3.4.13.9]	Xaa-Pro dipeptidase[K01271]	-	-	-	-	-
cluster_1066	94.9851078418975	0.9975351039163001	0.828803177530407	0.11007586027009607	0.173190377116139	dispensable	P	ABC transporter permease	-	osmoprotectant transport system substrate-binding protein[K05845]; osmoprotectant transport system permease protein[K05846]	ABC transporters[map02010]	-	-	-	-
cluster_1067	1327.1783783402846	0.6689103563550772	0.35668366328118334	0.04379240104326157	0.07794019280142249	dispensable	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site	-	small subunit ribosomal protein S14[K02954]	Ribosome[map03010]	-	-	-	-
cluster_1068	376.96925303509715	0.729658790896303	0.5200156322512871	0.11148575578923609	0.17512118718940684	dispensable	-	-	-	-	-	-	-	-	-
cluster_1069	303.21514904881246	0.45106777032447054	0.4090676498190175	0.22353464836796744	0.3138158379204622	dispensable	S	membrane	-	-	-	-	-	-	-
cluster_107	2507.376805121132	1.3377155069246294	0.33405526012850295	2.9726185651931677e-5	1.1570681554492721e-4	core	C	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	Thioredoxin-disulfide reductase[1.8.1.9]	thioredoxin reductase (NADPH)[K00384]	Selenocompound metabolism[map00450]	Thioredoxin + NADP+ <=> Thioredoxin disulfide + NADPH + H+[R02016]; Hydrogen selenide + 3 NADP+ + 3 H2O <=> Selenite + 3 NADPH + 5 H+[R03596]; 2 NADPH + 2 H+ + Methylselenic acid <=> 2 NADP+ + 2 H2O + Methaneselenol[R09372]	-	-	-
cluster_1070	1300.5057501541735	3.6414358599026784	0.5656886309364634	2.846523850730502e-13	2.7973246730635547e-12	dispensable	D	acetyltransferases and hydrolases with the alpha beta hydrolase fold	Triacylglycerol lipase[3.1.1.3]	triacylglycerol lipase[K01046]	Glycerolipid metabolism[map00561]; Metabolic pathways[map01100]	Triacylglycerol + H2O <=> 1,2-Diacyl-sn-glycerol + Fatty acid[R02250]; 1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid[R02687]	-	-	-
cluster_10705	22.914667777826732	-3.075540799230363	0.6518178719778988	1.6416048032154064e-8	9.937014626307707e-8	dispensable	-	-	-	-	-	-	-	-	-
cluster_1071	103.86537641275333	1.5604795393925717	0.6156508489295176	0.0032037930534705413	0.008253136797937058	dispensable	-	-	-	-	-	-	-	-	-
cluster_10716	55.17211777102316	1.846739109804844	1.0034616888494492	0.008390264549160274	0.019122836309610817	dispensable	-	-	-	-	-	-	-	-	-
cluster_1072	183.43795258715957	-0.5169293735900995	0.4940503096896548	0.2373867763895659	0.3303494300805847	dispensable	-	-	-	-	-	-	-	-	-
cluster_10720	109.39236604359098	-0.7381093820486656	0.34132229980692474	0.021486889258871992	0.042546178731497776	dispensable	-	-	-	-	-	-	-	-	-
cluster_1073	225.0930471570707	0.385618990621756	0.8697756060516391	0.5371427131817962	0.6294672060253365	dispensable	E	Homoserine dehydrogenase	Homoserine dehydrogenase[1.1.1.3]; Aspartate kinase[2.7.2.4]	homoserine dehydrogenase[K00003]; bifunctional aspartokinase / homoserine dehydrogenase 1[K12524]	Glycine, serine and threonine metabolism[map00260]; Monobactam biosynthesis[map00261]; Cysteine and methionine metabolism[map00270]; Lysine biosynthesis[map00300]; Metabolic pathways[map01100]; Biosynthesis of secondary metabolites[map01110]; Microbial metabolism in diverse environments[map01120]; Biosynthesis of amino acids[map01230]	ATP + L-Aspartate <=> ADP + 4-Phospho-L-aspartate[R00480]; L-Homoserine + NAD+ <=> L-Aspartate 4-semialdehyde + NADH + H+[R01773]; L-Homoserine + NADP+ <=> L-Aspartate 4-semialdehyde + NADPH + H+[R01775]	-	-	-
cluster_1074	52.15376368912231	1.0004888889031234	0.45590086267281293	0.016356484404635843	0.03379561735519827	dispensable	K	Transcriptional regulator	-	-	-	-	-	-	-
cluster_1075	1689.8205406621526	0.8555823071592191	0.5780699733988655	0.08651652506528901	0.14025896935228116	dispensable	S	UvrB/uvrC motif	Protein arginine kinase[2.7.14.1]	protein arginine kinase[K19405]; protein arginine kinase activator[K19411]	-	ATP + Protein-L-arginine <=> ADP + Protein N(omega)-phospho-L-arginine[R11090]	-	-	-
cluster_1076	656.9945542521237	0.11605129423328452	0.7015419918277928	0.8373124954388752	0.8801594537726573	dispensable	O	COG0265 Trypsin-like serine proteases, typically periplasmic, contain C-terminal PDZ domain	Peptidase Do[3.4.21.107]	serine protease DegS[K04691]; serine protease Do[K04771]	Cationic antimicrobial peptide (CAMP) resistance[map01503]; Two-component system[map02020]	-	-	-	-
cluster_1077	336.8451373039155	-0.8026449210308909	0.4369540458741279	0.044056479384500094	0.07823526512004925	dispensable	T	Member of the two-component regulatory system HssS HssR involved in intracellular heme homeostasis and tempering of staphylococcal virulence. HssS functions as a heme sensor histidine kinase which is autophosphorylated at a histidine residue and transfers its phosphate group to an aspartate residue of HssR. HssR HssS activates the expression of hrtAB, an efflux pump, in response to extracellular heme, hemin, hemoglobin or blood (By similarity)	Histidine kinase[2.7.13.3]	two-component system, OmpR family, sensor kinase[K02484]; two-component system, OmpR family, sensor histidine kinase SaeS[K10681]; two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK[K20487]	Two-component system[map02020]; Quorum sensing[map02024]	-	-	-	-
cluster_1078	135.5041458478748	1.1943354430059543	0.9278223694469204	0.07003938689523027	0.11669566084480021	dispensable	P	Phosphonate ABC transporter, permease protein	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase[3.6.1.63]	phosphonate transport system permease protein[K02042]; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase[K06162]	Phosphonate and phosphinate metabolism[map00440]; ABC transporters[map02010]	alpha-D-Ribose 1-methylphosphonate 5-triphosphate + H2O <=> alpha-D-Ribose 1-methylphosphonate 5-phosphate + Diphosphate[R10186]	-	-	-
